id.resp_p,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,flow_duration
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,27.925576
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,52.085276
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,12.004202
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,15.01827
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,59.065583
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,77,8.555556,13.258121,0,26,35,7.0,10.86278,0,33,112,8.0,12.044788,44.09158
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,9.0374
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,15.962114
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,51.178137
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,45.09554
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,24.911457
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,30.959857
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,30.953901
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,41.080988
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,7.912379
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,3.985043
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,77,7.7,12.789318,0,22,35,5.833333,8.20772,0,33,112,7.0,11.021192,39.949691
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,14.995722
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,21.040526
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,24.036394
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,36.044451
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,36.069012
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,15.077201
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,24.960177
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,36.06825
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,11.970105
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,53.955879
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,29.948566
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,51.935097
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,45.046346
1883,10,8,3,4,0.8,328,32,40,264,32,40,0,2,1,3,4,17,0,33,78,7.8,12.934021,0,23,36,4.5,7.782765,0,33,114,6.333333,10.786702,17.927338
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,30.954827
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,41.064121
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,25.979202
1883,10,7,3,4,0.7,328,32,40,232,32,40,0,2,1,3,4,16,0,33,78,7.8,12.934021,0,23,36,5.142857,8.173709,0,33,114,6.705882,10.998663,15.059955
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,39.979536
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,5.916828
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,12.000461
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,35.097495
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,44.043332
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,26.013389
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,54.085981
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,46.054617
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,60.924688
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,27.032799
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,43.967902
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,17.023708
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,8.94865
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,36.06046
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,24.035285
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,38.008104
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,37.971282
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,54.088667
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,59.114243
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,56.005809
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,42.980643
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,3.045389
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,13.960966
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,27.930673
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,61.011844
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,27.045682
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,10.919105
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,31.057701
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,20.94613
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,14.941909
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,61.001294
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,62.180073
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,52.962911
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,17.078056
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,48.056011
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,19.03415
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,56.970826
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,58.034969
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,51.9295
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,20.04046
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,7.038786
1883,10,7,3,4,0.7,328,32,40,232,32,40,0,2,1,3,4,16,0,33,78,7.8,12.934021,0,23,36,5.142857,8.173709,0,33,114,6.705882,10.998663,42.069202
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,54.086382
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,5.998542
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,52.03692
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,4.02083
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,9.898507
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,7.911697
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,3.984489
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,32.943323
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,44.96652
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,9.05014
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,44.909907
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,7.031868
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,44.088181
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,53.090749
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,76,8.444444,13.115936,0,25,34,6.8,10.425929,0,33,110,7.857143,11.831231,43.94621
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,14.02245
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,3.898803
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,78,8.666667,13.407088,0,27,36,7.2,11.300442,0,33,114,8.142857,12.265381,2.907967
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,15.04559
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,24.044059
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,56.003283
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,53.070631
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,26.960309
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,59.986583
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,5.915903
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,22.903067
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,76,8.444444,13.115936,0,25,34,6.8,10.425929,0,33,110,7.857143,11.831231,7.936597
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,33.098986
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,76,8.444444,13.115936,0,25,34,6.8,10.425929,0,33,110,7.857143,11.831231,12.071336
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,29.01083
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,30.034593
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,76,8.444444,13.115936,0,25,34,6.8,10.425929,0,33,110,7.857143,11.831231,58.078103
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,25.961387
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,2.92103
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,32.103105
1883,10,8,3,4,0.8,328,32,40,264,32,40,0,2,1,3,4,17,0,33,78,7.8,12.934021,0,23,36,4.5,7.782765,0,33,114,6.333333,10.786702,53.974966
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,10.147384
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,3.910693
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,53.122159
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,12.049525
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,6.067827
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,20.92866
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,28.986868
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,22.061
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,13.905835
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,52.952753
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,6.880205
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,53.920928
1883,10,8,3,4,0.8,328,32,40,264,32,40,0,2,1,3,4,17,0,33,76,7.6,12.650867,0,21,34,4.25,7.106335,0,33,110,6.111111,10.414294,27.024703
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,53.065837
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,31.067095
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,31.038165
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,36.093371
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,5.040748
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,9.037477
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,30.054795
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,15.03629
1883,9,5,3,3,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,33,76,8.444444,13.115936,0,25,34,6.8,10.425929,0,33,110,7.857143,11.831231,24.039593
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,11.901799
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,37.018998
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,31.904942
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,40.068478
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,51.993304
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,24.052326
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,43.992727
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,28.956428
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,62.066848
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,21.977616
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,56.943878
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,48.08187
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,28.991934
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,24.073717
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,52.019215
1883,10,6,3,4,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,33,78,7.8,12.934021,0,23,36,6.0,8.602325,0,33,114,7.125,11.218289,13.979009
